Bioregion,Year,Type,Area_ha,Binary
Jarrah Forest,1950,PB,105.69,PB
Jarrah Forest,1950,999,232.727,WF
Jarrah Forest,1950,999,26.988,WF
Warren,1950,PB,112.236,PB
Jarrah Forest,1950,PB,167.225,PB
Jarrah Forest,1950,PB,11.521,PB
Warren,1950,PB,257.961,PB
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,PB,55.256,PB
Jarrah Forest,1950,PB,50.988,PB
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,PB,221.317,PB
Jarrah Forest,1950,WF,1.539,WF
Warren,1950,999,53.965,WF
Jarrah Forest,1950,PB,58.828,PB
Jarrah Forest,1950,PB,68.687,PB
Jarrah Forest,1950,PB,1729.905,PB
Jarrah Forest,1950,PB,23.843,PB
Jarrah Forest,1950,PB,114.499,PB
Jarrah Forest,1950,PB,372.275,PB
Jarrah Forest,1950,PB,297.326,PB
Jarrah Forest,1950,PB,54.827,PB
Jarrah Forest,1950,PB,13.926,PB
Jarrah Forest,1950,PB,66.936,PB
Jarrah Forest,1950,PB,214.233,PB
Jarrah Forest,1950,PB,93.748,PB
Jarrah Forest,1950,PB,27.248,PB
Jarrah Forest,1950,PB,629.711,PB
Jarrah Forest,1950,PB,678.01,PB
Jarrah Forest,1950,PB,103.103,PB
Jarrah Forest,1950,PB,530.153,PB
Jarrah Forest,1950,PB,157.623,PB
Jarrah Forest,1950,PB,38.539,PB
Jarrah Forest,1950,PB,45.741,PB
Jarrah Forest,1950,PB,89.006,PB
Jarrah Forest,1950,PB,775.714,PB
Jarrah Forest,1950,PB,473.406,PB
Jarrah Forest,1950,PB,158.206,PB
Jarrah Forest,1950,PB,72.191,PB
Jarrah Forest,1950,PB,108.691,PB
Jarrah Forest,1950,PB,30.411,PB
Jarrah Forest,1950,PB,562.959,PB
Jarrah Forest,1950,PB,36.537,PB
Jarrah Forest,1950,PB,91.055,PB
Jarrah Forest,1950,PB,69.279,PB
Jarrah Forest,1950,PB,170.19,PB
Jarrah Forest,1950,PB,174.366,PB
Jarrah Forest,1950,PB,37.273,PB
Warren,1950,WF,3633.107,WF
Jarrah Forest,1950,PB,173.581,PB
Jarrah Forest,1950,PB,1726.446,PB
Jarrah Forest,1950,PB,40.469,PB
Jarrah Forest,1950,999,4.861,WF
Jarrah Forest,1950,PB,209.495,PB
Jarrah Forest,1950,PB,18.879,PB
Jarrah Forest,1950,PB,23.198,PB
Jarrah Forest,1950,PB,99.563,PB
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,PB,156.646,PB
Jarrah Forest,1950,PB,43.054,PB
Warren,1950,WF,705.735,WF
Jarrah Forest,1950,999,131.875,WF
Jarrah Forest,1950,999,40.246,WF
Jarrah Forest,1950,PB,41.324,PB
Jarrah Forest,1950,PB,321.822,PB
Jarrah Forest,1950,PB,226.782,PB
Jarrah Forest,1950,PB,11.956,PB
Jarrah Forest,1950,PB,11.392,PB
Jarrah Forest,1950,PB,290.819,PB
Jarrah Forest,1950,PB,23.553,PB
Jarrah Forest,1950,PB,78.549,PB
Jarrah Forest,1950,PB,2185.773,PB
Jarrah Forest,1950,PB,263.032,PB
Jarrah Forest,1950,PB,1009.406,PB
Jarrah Forest,1950,PB,55.575,PB
Jarrah Forest,1950,PB,180.503,PB
Jarrah Forest,1950,PB,2.485,PB
Jarrah Forest,1950,PB,48.016,PB
Warren,1950,WF,1055.659,WF
Jarrah Forest,1950,PB,38.74,PB
Jarrah Forest,1950,PB,89.733,PB
Jarrah Forest,1950,PB,40.632,PB
Jarrah Forest,1950,PB,20.306,PB
Jarrah Forest,1950,PB,116.219,PB
Jarrah Forest,1950,PB,411.318,PB
Jarrah Forest,1950,PB,18.702,PB
Jarrah Forest,1950,PB,27.896,PB
Jarrah Forest,1950,PB,36.987,PB
Jarrah Forest,1950,PB,30.212,PB
Jarrah Forest,1950,PB,47.349,PB
Jarrah Forest,1950,PB,71.017,PB
Jarrah Forest,1950,PB,544.543,PB
Jarrah Forest,1950,PB,8.272,PB
Jarrah Forest,1950,999,19.646,WF
Jarrah Forest,1950,WF,1.539,WF
Swan Coastal Plain,1950,WF,21.077,WF
Jarrah Forest,1950,PB,61.358,PB
Jarrah Forest,1950,PB,20.591,PB
Jarrah Forest,1950,PB,26.593,PB
Jarrah Forest,1950,PB,233.397,PB
Swan Coastal Plain,1950,WF,413.853,WF
Jarrah Forest,1950,PB,419.811,PB
Jarrah Forest,1950,PB,117.674,PB
Jarrah Forest,1950,PB,80.402,PB
Jarrah Forest,1950,WF,3202.402,WF
Warren,1950,WF,17392.509,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,103.461,WF
Jarrah Forest,1950,WF,1,WF
Swan Coastal Plain,1950,PB,106.833,PB
Jarrah Forest,1950,WF,246.339,WF
Jarrah Forest,1950,PB,136.496,PB
Jarrah Forest,1950,PB,27.515,PB
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Warren,1950,PB,118.378,PB
Jarrah Forest,1950,PB,109.511,PB
Jarrah Forest,1950,999,49.672,WF
Jarrah Forest,1950,999,43.869,WF
Jarrah Forest,1950,WF,1.001,WF
Jarrah Forest,1950,WF,1.001,WF
Jarrah Forest,1950,WF,1.002,WF
Jarrah Forest,1950,WF,74.688,WF
Jarrah Forest,1950,WF,1.001,WF
Jarrah Forest,1950,WF,577.562,WF
Jarrah Forest,1950,WF,455.612,WF
Warren,1950,WF,89.66,WF
Warren,1950,WF,3.126,WF
Warren,1950,WF,39.428,WF
Warren,1950,WF,28.554,WF
Jarrah Forest,1950,WF,91.123,WF
Warren,1950,WF,6842.385,WF
Warren,1950,WF,2320.175,WF
Warren,1950,WF,915.923,WF
Warren,1950,WF,168.241,WF
Warren,1950,WF,1707.644,WF
Jarrah Forest,1950,PB,155.814,PB
Jarrah Forest,1950,PB,100.412,PB
Jarrah Forest,1950,PB,69.104,PB
Jarrah Forest,1950,PB,507.709,PB
Jarrah Forest,1950,PB,198.39,PB
Jarrah Forest,1950,PB,159.464,PB
Jarrah Forest,1950,PB,43.18,PB
Jarrah Forest,1950,PB,255.738,PB
Jarrah Forest,1950,PB,33.809,PB
Jarrah Forest,1950,PB,40.384,PB
Jarrah Forest,1950,PB,167.623,PB
Jarrah Forest,1950,PB,14.328,PB
Jarrah Forest,1950,PB,4.822,PB
Jarrah Forest,1950,PB,46.745,PB
Jarrah Forest,1950,PB,10.909,PB
Jarrah Forest,1950,PB,52.026,PB
Jarrah Forest,1950,PB,11.781,PB
Jarrah Forest,1950,WF,285.945,WF
Jarrah Forest,1950,WF,273.625,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,28.576,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,38.736,WF
Swan Coastal Plain,1950,WF,592.58,WF
Swan Coastal Plain,1950,WF,5.61,WF
Swan Coastal Plain,1950,WF,1.617,WF
Swan Coastal Plain,1950,WF,16.241,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,PB,215.77,PB
Jarrah Forest,1950,PB,366.459,PB
Jarrah Forest,1950,PB,64.844,PB
Jarrah Forest,1950,PB,498.217,PB
Jarrah Forest,1950,PB,16.831,PB
Jarrah Forest,1950,PB,1379.633,PB
Jarrah Forest,1950,PB,325.385,PB
Jarrah Forest,1950,PB,280.993,PB
Jarrah Forest,1950,PB,81.398,PB
Jarrah Forest,1950,PB,73.366,PB
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,PB,1.539,PB
Jarrah Forest,1950,WF,47.824,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,22.449,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,PB,102.523,PB
Jarrah Forest,1950,PB,25.401,PB
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,PB,33.407,PB
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,PB,54.671,PB
Jarrah Forest,1950,PB,88.817,PB
Jarrah Forest,1950,WF,1.539,WF
Warren,1950,WF,10.847,WF
Jarrah Forest,1950,PB,19.006,PB
Jarrah Forest,1950,WF,57.814,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1163.396,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,154.407,WF
Jarrah Forest,1950,WF,2.094,WF
Warren,1950,WF,66.77,WF
Jarrah Forest,1950,WF,55.282,WF
Jarrah Forest,1950,WF,3281.309,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,PB,6.482,PB
Jarrah Forest,1950,PB,218.864,PB
Jarrah Forest,1950,PB,15.861,PB
Jarrah Forest,1950,PB,33.075,PB
Jarrah Forest,1950,PB,16.265,PB
Jarrah Forest,1950,WF,160.128,WF
Jarrah Forest,1950,PB,31.726,PB
Jarrah Forest,1950,PB,40.367,PB
Jarrah Forest,1950,PB,91.045,PB
Jarrah Forest,1950,PB,327.475,PB
Jarrah Forest,1950,WF,10212.405,WF
Jarrah Forest,1950,WF,5557.185,WF
Jarrah Forest,1950,WF,799.154,WF
Warren,1950,WF,902.82,WF
Warren,1950,WF,237.561,WF
Warren,1950,WF,7.215,WF
Warren,1950,WF,34.097,WF
Warren,1950,WF,8.327,WF
Jarrah Forest,1950,WF,34928.385,WF
Warren,1950,WF,81.967,WF
Warren,1950,WF,4808.555,WF
Warren,1950,WF,548.312,WF
Warren,1950,WF,366.711,WF
Jarrah Forest,1950,PB,17.299,PB
Warren,1950,WF,10.936,WF
Warren,1950,WF,42.357,WF
Jarrah Forest,1950,WF,0.084,WF
Warren,1950,WF,141.583,WF
Jarrah Forest,1950,WF,0.394,WF
Warren,1950,WF,5.897,WF
Jarrah Forest,1950,WF,29.648,WF
Warren,1950,WF,0.674,WF
Jarrah Forest,1950,WF,6.399,WF
Jarrah Forest,1950,WF,26.522,WF
Jarrah Forest,1950,WF,260.268,WF
Jarrah Forest,1950,PB,12.798,PB
Jarrah Forest,1950,PB,81.184,PB
Warren,1950,PB,386.074,PB
Warren,1950,PB,246.156,PB
Warren,1950,PB,265.641,PB
Warren,1950,PB,75.266,PB
Jarrah Forest,1950,PB,409.077,PB
Warren,1950,PB,125.185,PB
Warren,1950,999,81.482,WF
Warren,1950,999,40.248,WF
Jarrah Forest,1950,PB,84.121,PB
Jarrah Forest,1950,PB,162.817,PB
Jarrah Forest,1950,PB,70.651,PB
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Jarrah Forest,1950,WF,1.539,WF
Warren,1950,WF,498.541,WF
Warren,1950,WF,835.903,WF
Warren,1950,WF,15.192,WF
Warren,1950,WF,7.079,WF
Warren,1950,WF,86.23,WF
Warren,1950,WF,33.128,WF
Warren,1950,WF,2276.303,WF
Jarrah Forest,1950,PB,52.867,PB
Jarrah Forest,1950,PB,15.69,PB
Jarrah Forest,1950,PB,27.959,PB
Jarrah Forest,1950,PB,189.636,PB
Jarrah Forest,1950,PB,20.172,PB
Jarrah Forest,1950,PB,48.274,PB
Jarrah Forest,1950,PB,37.923,PB
Jarrah Forest,1950,PB,212.43,PB
Jarrah Forest,1950,PB,18.428,PB
Jarrah Forest,1950,PB,157.145,PB
Jarrah Forest,1950,PB,854.729,PB
Jarrah Forest,1950,PB,7.176,PB
Jarrah Forest,1950,WF,31.782,WF
Jarrah Forest,1950,PB,113.787,PB
Jarrah Forest,1950,PB,65.979,PB
Jarrah Forest,1950,WF,44.219,WF
Jarrah Forest,1950,PB,136.358,PB
Jarrah Forest,1950,WF,20.408,WF
Jarrah Forest,1950,WF,87.535,WF
Jarrah Forest,1950,PB,45.431,PB
Jarrah Forest,1950,PB,11.418,PB
Jarrah Forest,1950,PB,26.139,PB
Jarrah Forest,1950,WF,353.363,WF
Jarrah Forest,1950,PB,192.398,PB
Jarrah Forest,1950,PB,36.708,PB
Jarrah Forest,1950,PB,63.229,PB
Jarrah Forest,1950,PB,22.199,PB
Jarrah Forest,1950,WF,234.887,WF
Jarrah Forest,1950,WF,39.743,WF
Jarrah Forest,1950,WF,56.315,WF
Jarrah Forest,1950,WF,236.802,WF
Jarrah Forest,1950,WF,43.657,WF
Jarrah Forest,1950,WF,200.654,WF
Swan Coastal Plain,1950,PL,0.561,PB
Swan Coastal Plain,1950,PL,0.534,PB
Swan Coastal Plain,1950,PL,2.863,PB
Swan Coastal Plain,1950,PL,0.204,PB
Swan Coastal Plain,1950,PL,2.129,PB
Swan Coastal Plain,1950,PL,7.557,PB
Swan Coastal Plain,1950,PL,0.831,PB
Swan Coastal Plain,1950,PL,3.503,PB
Swan Coastal Plain,1950,PL,4.307,PB
Swan Coastal Plain,1950,PL,2.696,PB
Swan Coastal Plain,1950,PL,3.265,PB
Swan Coastal Plain,1950,PL,0.258,PB
Swan Coastal Plain,1950,PL,12.118,PB
Swan Coastal Plain,1950,PL,1.1,PB
Swan Coastal Plain,1950,PL,0.164,PB
Swan Coastal Plain,1950,PL,1.561,PB
Jarrah Forest,1951,PB,112.595,PB
Jarrah Forest,1951,PB,26.472,PB
Jarrah Forest,1951,PB,33.067,PB
Jarrah Forest,1951,PB,214.392,PB
Jarrah Forest,1951,PB,27.052,PB
Jarrah Forest,1951,999,32.218,WF
Jarrah Forest,1951,999,15.145,WF
Jarrah Forest,1951,999,28.453,WF
Jarrah Forest,1951,WF,24.682,WF
Jarrah Forest,1951,WF,4.956,WF
Jarrah Forest,1951,WF,3.555,WF
Jarrah Forest,1951,WF,2.914,WF
Jarrah Forest,1951,WF,3.571,WF
Jarrah Forest,1951,WF,4.654,WF
Jarrah Forest,1951,WF,9.122,WF
Jarrah Forest,1951,WF,11.285,WF
Jarrah Forest,1951,PB,20.95,PB
Jarrah Forest,1951,PB,40.857,PB
Jarrah Forest,1951,PB,7.746,PB
Warren,1951,WF,98.084,WF
Warren,1951,WF,13.032,WF
Warren,1951,WF,6.439,WF
Jarrah Forest,1951,WF,34.835,WF
Jarrah Forest,1951,PB,4.752,PB
Jarrah Forest,1951,WF,88.265,WF
Jarrah Forest,1951,WF,70.435,WF
Jarrah Forest,1951,WF,5.879,WF
Jarrah Forest,1951,WF,32.069,WF
Jarrah Forest,1951,WF,32.57,WF
Jarrah Forest,1951,WF,3.141,WF
Jarrah Forest,1951,WF,3.142,WF
Jarrah Forest,1951,WF,7.404,WF
Jarrah Forest,1951,WF,3.141,WF
Jarrah Forest,1951,PB,68.973,PB
Jarrah Forest,1951,WF,1.867,WF
Jarrah Forest,1951,PB,74.585,PB
Jarrah Forest,1951,WF,1.278,WF
Jarrah Forest,1951,PB,463.968,PB
Jarrah Forest,1951,PB,14.197,PB
Jarrah Forest,1951,WF,2.063,WF
Jarrah Forest,1951,WF,1.647,WF
Jarrah Forest,1951,WF,205.564,WF
Jarrah Forest,1951,WF,1.001,WF
Warren,1951,PB,458.676,PB
Jarrah Forest,1951,PB,165.327,PB
Jarrah Forest,1951,PB,263.316,PB
Jarrah Forest,1951,WF,0.831,WF
Jarrah Forest,1951,PB,110.951,PB
Jarrah Forest,1951,WF,1.494,WF
Jarrah Forest,1951,WF,5.179,WF
Jarrah Forest,1951,WF,2.212,WF
Jarrah Forest,1951,WF,2.374,WF
Jarrah Forest,1951,PB,55.725,PB
Jarrah Forest,1951,WF,165.386,WF
Warren,1951,PB,603.498,PB
Jarrah Forest,1951,PB,754.199,PB
Jarrah Forest,1951,WF,1.539,WF
Jarrah Forest,1951,WF,2.631,WF
Jarrah Forest,1951,WF,0.928,WF
Jarrah Forest,1951,PB,150.165,PB
Jarrah Forest,1951,WF,2.091,WF
Jarrah Forest,1951,WF,1.338,WF
Jarrah Forest,1951,WF,2.047,WF
Jarrah Forest,1951,PB,203.946,PB
Jarrah Forest,1951,WF,2.102,WF
Jarrah Forest,1951,WF,160.007,WF
Jarrah Forest,1951,WF,3.437,WF
Jarrah Forest,1951,WF,2.032,WF
Jarrah Forest,1951,WF,3.575,WF
Jarrah Forest,1951,WF,1.539,WF
Jarrah Forest,1951,WF,29.068,WF
Jarrah Forest,1951,WF,50.361,WF
Jarrah Forest,1951,WF,36.397,WF
Jarrah Forest,1951,WF,1.539,WF
Jarrah Forest,1951,WF,417.973,WF
Jarrah Forest,1951,WF,1.5,WF
Jarrah Forest,1951,WF,1.539,WF
Jarrah Forest,1951,WF,1404.933,WF
Warren,1951,WF,6.219,WF
Jarrah Forest,1951,WF,8.061,WF
Jarrah Forest,1951,WF,2.569,WF
Jarrah Forest,1951,WF,3.846,WF
Jarrah Forest,1951,WF,1.548,WF
Jarrah Forest,1951,WF,1.728,WF
Jarrah Forest,1951,WF,1.504,WF
Jarrah Forest,1951,WF,6.953,WF
Warren,1951,WF,1.001,WF
Warren,1951,WF,1.001,WF
Warren,1951,WF,18.335,WF
Warren,1951,WF,1.001,WF
Jarrah Forest,1951,WF,1.001,WF
Jarrah Forest,1951,WF,67.761,WF
Jarrah Forest,1951,WF,1.001,WF
Jarrah Forest,1951,WF,13.084,WF
Jarrah Forest,1951,WF,27.338,WF
Jarrah Forest,1951,WF,73.611,WF
Jarrah Forest,1951,WF,1.001,WF
Warren,1951,WF,111.846,WF
Warren,1951,WF,263.258,WF
Warren,1951,WF,58.674,WF
Warren,1951,WF,398.911,WF
Jarrah Forest,1951,PB,35.328,PB
Jarrah Forest,1951,PB,23.106,PB
Jarrah Forest,1951,PB,500.217,PB
Jarrah Forest,1951,PB,11.811,PB
Jarrah Forest,1951,WF,6.699,WF
Jarrah Forest,1951,PB,26.005,PB
Jarrah Forest,1951,PB,342.801,PB
Warren,1951,PB,524.333,PB
Jarrah Forest,1951,WF,3.142,WF
Jarrah Forest,1951,PB,38.374,PB
Jarrah Forest,1951,PB,11.03,PB
Jarrah Forest,1951,PB,216.415,PB
Jarrah Forest,1951,PB,63.194,PB
Jarrah Forest,1951,PB,72.62,PB
Warren,1951,PB,11.296,PB
Warren,1951,PB,22.857,PB
Warren,1951,PB,19.867,PB
Warren,1951,PB,96.881,PB
Jarrah Forest,1951,WF,3.83,WF
Jarrah Forest,1951,WF,1.247,WF
Jarrah Forest,1951,PB,145.227,PB
Jarrah Forest,1951,PB,25.192,PB
Jarrah Forest,1951,PB,38.981,PB
Jarrah Forest,1951,PB,295.944,PB
Jarrah Forest,1951,PB,157.846,PB
Warren,1951,PB,304.916,PB
Jarrah Forest,1951,PB,42.059,PB
Jarrah Forest,1951,WF,3.333,WF
Jarrah Forest,1951,WF,3.142,WF
Jarrah Forest,1951,WF,13.885,WF
Jarrah Forest,1951,WF,5.308,WF
Jarrah Forest,1951,PB,862.726,PB
Jarrah Forest,1951,WF,4.504,WF
Jarrah Forest,1951,WF,13.745,WF
Jarrah Forest,1951,WF,5.234,WF
Jarrah Forest,1951,WF,11.402,WF
Jarrah Forest,1951,WF,4.464,WF
Jarrah Forest,1951,WF,2.125,WF
Jarrah Forest,1951,WF,3.142,WF
Jarrah Forest,1951,PB,4.076,PB
Jarrah Forest,1951,PB,471.356,PB
Jarrah Forest,1951,PB,14.199,PB
Jarrah Forest,1951,WF,12.799,WF
Jarrah Forest,1951,WF,2.188,WF
Jarrah Forest,1951,PB,1381.084,PB
Jarrah Forest,1951,WF,3.517,WF
Jarrah Forest,1951,WF,3.265,WF
Jarrah Forest,1951,WF,55.584,WF
Jarrah Forest,1951,WF,72.07,WF
Jarrah Forest,1951,WF,9.966,WF
Jarrah Forest,1951,PB,124.371,PB
Jarrah Forest,1951,WF,3.142,WF
Jarrah Forest,1951,WF,3.142,WF
Jarrah Forest,1951,PB,109.859,PB
Jarrah Forest,1951,PB,62.677,PB
Jarrah Forest,1951,PB,43.237,PB
Jarrah Forest,1951,PB,211.882,PB
Jarrah Forest,1951,PB,56.87,PB
Jarrah Forest,1951,WF,3.142,WF
Jarrah Forest,1951,WF,3.142,WF
Jarrah Forest,1951,PB,46.907,PB
Jarrah Forest,1951,PB,6.86,PB
Jarrah Forest,1951,PB,100.201,PB
Jarrah Forest,1951,PB,438.276,PB
Jarrah Forest,1951,PB,1920.053,PB
Jarrah Forest,1951,PB,69.163,PB
Jarrah Forest,1951,PB,77.357,PB
Jarrah Forest,1951,PB,118.94,PB
Jarrah Forest,1951,PB,314.371,PB
Jarrah Forest,1951,WF,2.381,WF
Jarrah Forest,1951,WF,5.611,WF
Jarrah Forest,1951,WF,2.862,WF
Jarrah Forest,1951,PB,749.267,PB
Jarrah Forest,1951,PB,117.669,PB
Jarrah Forest,1951,PB,30.364,PB
Jarrah Forest,1951,WF,4.766,WF
Jarrah Forest,1951,WF,3.142,WF
Jarrah Forest,1951,WF,452.255,WF
Jarrah Forest,1951,WF,4.633,WF
Jarrah Forest,1951,WF,12.212,WF
Jarrah Forest,1951,PB,104.318,PB
Jarrah Forest,1951,WF,3.142,WF
Jarrah Forest,1951,WF,9.689,WF
Jarrah Forest,1951,PB,96.58,PB
Jarrah Forest,1951,WF,3.107,WF
Jarrah Forest,1951,WF,3.142,WF
Jarrah Forest,1951,PB,11.882,PB
Jarrah Forest,1951,WF,95.35,WF
Jarrah Forest,1951,PB,67.093,PB
Jarrah Forest,1951,WF,1.467,WF
Jarrah Forest,1951,WF,3.142,WF
Jarrah Forest,1951,WF,3.141,WF
Jarrah Forest,1951,WF,12.204,WF
Jarrah Forest,1951,WF,34.32,WF
Jarrah Forest,1951,PB,134.712,PB
Jarrah Forest,1951,WF,23.394,WF
Jarrah Forest,1951,WF,8.394,WF
Jarrah Forest,1951,WF,3.142,WF
Jarrah Forest,1951,PB,283.293,PB
Jarrah Forest,1951,PB,51.104,PB
Jarrah Forest,1951,PB,10.592,PB
Jarrah Forest,1951,PB,276.155,PB
Jarrah Forest,1951,PB,83.54,PB
Jarrah Forest,1951,PB,72.948,PB
Jarrah Forest,1951,PB,181.678,PB
Jarrah Forest,1951,PB,236.622,PB
Jarrah Forest,1951,PB,107.294,PB
Jarrah Forest,1951,PB,37.884,PB
Warren,1951,PB,144.141,PB
Jarrah Forest,1951,PB,201.937,PB
Jarrah Forest,1951,PB,62.666,PB
Jarrah Forest,1951,PB,25.165,PB
Jarrah Forest,1951,PB,25.245,PB
Jarrah Forest,1951,PB,11.703,PB
Jarrah Forest,1951,PB,60.638,PB
Warren,1951,PB,166.734,PB
Warren,1951,PB,8.708,PB
Warren,1951,PB,9.337,PB
Jarrah Forest,1951,PB,246.924,PB
Jarrah Forest,1951,PB,51.684,PB
Jarrah Forest,1951,PB,33.381,PB
Warren,1951,PB,7.854,PB
Jarrah Forest,1951,PB,622.366,PB
Jarrah Forest,1951,PB,76.177,PB
Jarrah Forest,1951,PB,13.727,PB
Warren,1951,PB,71.404,PB
Jarrah Forest,1951,PB,192.952,PB
Jarrah Forest,1951,PB,49.268,PB
Jarrah Forest,1951,PB,44.522,PB
Jarrah Forest,1951,PB,81.02,PB
Jarrah Forest,1951,PB,68.575,PB
Warren,1951,PB,109.74,PB
Jarrah Forest,1951,999,8.777,WF
Jarrah Forest,1951,PB,103.444,PB
Jarrah Forest,1951,999,31.019,WF
Jarrah Forest,1951,999,9.269,WF
Jarrah Forest,1951,PB,32.356,PB
Jarrah Forest,1951,PB,23.725,PB
Jarrah Forest,1951,PB,13.81,PB
Jarrah Forest,1951,PB,76.122,PB
Jarrah Forest,1951,999,108.99,WF
Jarrah Forest,1951,PB,81.892,PB
Jarrah Forest,1951,PB,65.422,PB
Jarrah Forest,1951,PB,174.031,PB
Jarrah Forest,1951,PB,1067.378,PB
Jarrah Forest,1951,PB,39.334,PB
Jarrah Forest,1951,PB,299.868,PB
Jarrah Forest,1951,PB,405.715,PB
Jarrah Forest,1951,PB,221.553,PB
Jarrah Forest,1951,PB,233.386,PB
Jarrah Forest,1951,PB,20.175,PB
Jarrah Forest,1951,PB,980.399,PB
Jarrah Forest,1951,PB,841.871,PB
Jarrah Forest,1951,PB,296.918,PB
Jarrah Forest,1951,PB,78.929,PB
Jarrah Forest,1951,PB,1217.909,PB
Jarrah Forest,1951,PB,58.738,PB
Jarrah Forest,1951,PB,372.113,PB
Jarrah Forest,1951,PB,50.435,PB
Jarrah Forest,1951,PB,5.094,PB
Jarrah Forest,1951,PB,225.048,PB
Jarrah Forest,1951,PB,37.761,PB
Jarrah Forest,1951,PB,64.078,PB
Jarrah Forest,1951,PB,371.86,PB
Jarrah Forest,1951,PB,23.73,PB
Jarrah Forest,1951,PB,58.106,PB
Jarrah Forest,1951,PB,67.477,PB
Jarrah Forest,1951,PB,33.874,PB
Jarrah Forest,1951,PB,416.388,PB
Jarrah Forest,1951,PB,183.328,PB
Jarrah Forest,1951,PB,16.484,PB
Jarrah Forest,1951,PB,131.272,PB
Jarrah Forest,1951,PB,26.143,PB
Jarrah Forest,1951,PB,1438.998,PB
Jarrah Forest,1951,PB,170.476,PB
Jarrah Forest,1951,PB,1976.942,PB
Swan Coastal Plain,1951,PB,127.303,PB
Jarrah Forest,1951,PB,1451.241,PB
Jarrah Forest,1951,PB,37.011,PB
Jarrah Forest,1951,PB,179.632,PB
Warren,1951,PB,164.143,PB
Jarrah Forest,1951,PB,469.189,PB
Jarrah Forest,1951,PB,420.506,PB
Jarrah Forest,1951,PB,53.835,PB
Warren,1951,PB,266.675,PB
Jarrah Forest,1951,PB,635.034,PB
Jarrah Forest,1951,PB,82.173,PB
Jarrah Forest,1951,PB,109.19,PB
Jarrah Forest,1951,PB,180.408,PB
Warren,1951,PB,51.467,PB
Jarrah Forest,1951,PB,256.264,PB
Jarrah Forest,1951,PB,15.455,PB
Warren,1951,999,27.402,WF
Warren,1951,999,12.104,WF
Jarrah Forest,1951,PB,188.214,PB
Jarrah Forest,1951,PB,13.997,PB
Jarrah Forest,1951,PB,41.638,PB
Jarrah Forest,1951,PB,59.051,PB
Jarrah Forest,1951,PB,403.7,PB
Jarrah Forest,1951,PB,352.635,PB
Jarrah Forest,1951,PB,33.545,PB
Jarrah Forest,1951,PB,12.693,PB
Jarrah Forest,1951,PB,76.93,PB
Jarrah Forest,1951,PB,113.57,PB
Jarrah Forest,1951,PB,332.789,PB
Jarrah Forest,1951,PB,66.312,PB
Jarrah Forest,1951,PB,98.187,PB
Jarrah Forest,1951,PB,12.544,PB
Jarrah Forest,1951,PB,27.789,PB
Jarrah Forest,1951,PB,380.577,PB
Jarrah Forest,1951,PB,53.487,PB
Jarrah Forest,1951,PB,869.645,PB
Jarrah Forest,1951,PB,97.523,PB
Jarrah Forest,1951,PB,59.729,PB
Jarrah Forest,1951,PB,60.904,PB
Jarrah Forest,1951,PB,64.395,PB
Jarrah Forest,1951,PB,60.639,PB
Jarrah Forest,1951,PB,240.6,PB
Jarrah Forest,1951,PB,69.943,PB
Jarrah Forest,1951,PB,47.287,PB
Jarrah Forest,1951,PB,185.629,PB
Jarrah Forest,1951,PB,1688.058,PB
Jarrah Forest,1951,PB,58.663,PB
Jarrah Forest,1951,PB,110.171,PB
Jarrah Forest,1951,PB,119.286,PB
Jarrah Forest,1951,PB,111.515,PB
Jarrah Forest,1951,PB,99.818,PB
Jarrah Forest,1951,PB,67.783,PB
Jarrah Forest,1951,PB,44.434,PB
Jarrah Forest,1951,PB,24.012,PB
Jarrah Forest,1951,PB,47.228,PB
